,,,,,,,,,,,
Time stamp,Inside_humidity (in %rH),Inside_temperature (in �C),Inside_pressure (in mbar),Soil_moisture (in %VWC),Soil_temperature (in �C),Inside_CO2_ratio (in ppm),Outside_humidity (in %rH),Outside_temperature (in �C),Outside_pressure (in mbar),Outside_PAR (in �mol m^-2 s^-1),Power_box_charge (in V)
7/20/2019 10:54:04.843940249,83.426509,28.073141,1006.612526,19.114632,25.562806,771.381164,79.189355,28.896066,1005.506794,18.769323,11.869917
7/20/2019 10:54:05.843940249,83.879905,28.186471,1006.798535,19.581136,25.591501,773.271624,79.460367,29.085844,1006.268814,23.886448,11.840492
7/20/2019 10:54:06.843940249,83.623638,28.004905,1006.029972,18.702478,25.546111,772.776177,79.180182,28.75858,1005.323541,21.625387,11.850125
7/20/2019 10:54:07.843940249,83.78134,28.155438,1004.63509,19.362268,25.563704,774.870996,79.404593,29.019953,1005.773785,26.706088,11.819215
7/20/2019 10:54:08.843940249,83.564499,28.094229,1005.537465,19.313813,25.45035,772.177561,79.231041,28.813676,1005.150227,21.153262,11.874766
7/20/2019 10:54:09.843940249,83.544786,28.096923,1005.989205,18.952173,25.556357,773.096178,79.538666,29.043818,1005.76574,19.475678,11.852057
7/20/2019 10:54:10.843940249,83.617067,28.046632,1006.324166,18.990009,25.460269,772.280067,79.345507,28.894404,1005.065066,15.965139,11.866605
7/20/2019 10:54:11.843940249,83.971898,28.212756,1003.832618,18.838962,25.670812,774.431396,79.647008,28.98488,1005.564353,20.240197,11.819728
7/20/2019 10:54:12.843940249,83.603925,28.100998,1005.872821,19.319469,25.526518,773.933318,79.400624,28.86546,1005.666862,20.964359,11.844172
7/20/2019 10:54:13.843940249,83.715631,28.111616,1005.703605,19.865407,25.617544,777.360071,79.551651,28.987885,1005.490075,25.174701,11.85738
7/20/2019 10:54:14.843940249,83.544786,28.030516,1004.970209,18.95054,25.501047,773.131006,79.203548,28.911941,1005.165367,15.899114,11.869956
7/20/2019 10:54:15.843940249,83.544786,28.104997,1006.632239,19.619893,25.652077,777.740529,79.294542,28.966613,1005.374163,22.383352,11.856906
7/20/2019 10:54:16.843940249,83.584212,28.089031,1005.929357,19.03635,25.44782,774.74023,79.127562,28.825402,1005.045668,19.266077,11.873005
7/20/2019 10:54:17.843940249,83.906188,28.174131,1007.052517,19.934583,25.660853,779.201251,79.292887,28.938494,1005.667019,23.242187,11.847234
7/20/2019 10:54:18.843940249,83.649922,28.262556,1005.124362,18.047741,25.372713,777.001295,79.507915,29.067376,1005.659924,16.534201,11.819623
7/20/2019 10:54:19.843940249,83.656492,28.128255,1005.401603,20.468692,25.614932,778.862842,79.462732,28.923031,1004.833714,23.535892,11.815023
7/20/2019 10:54:20.843940249,83.518503,28.130458,1005.967127,19.088827,25.480067,776.869877,79.326346,28.829032,1005.327642,21.305742,11.871481
7/20/2019 10:54:21.843940249,83.485648,28.267977,1005.404286,20.58256,25.696855,780.069925,79.620777,28.928016,1005.386938,21.113177,11.852083
7/20/2019 10:54:22.843940249,83.682776,28.098677,1004.956173,18.805805,25.418594,778.347681,79.370424,28.837435,1005.462795,18.886958,11.839966
7/20/2019 10:54:23.843940249,83.978469,28.283119,1006.132557,20.25512,25.581256,780.497695,79.346558,28.862538,1005.523034,24.467034,11.846616
7/20/2019 10:54:24.843940249,83.774769,28.089481,1005.651879,19.140774,25.459984,778.471869,79.265946,28.831731,1004.901055,17.955816,11.874516
7/20/2019 10:54:25.843940249,83.807624,28.289514,1006.825423,19.844711,25.567745,779.427282,79.162177,28.888689,1005.223241,17.437053,11.835524
7/20/2019 10:54:26.843940249,83.544786,28.142349,1006.361621,19.22572,25.498476,779.00806,79.177317,28.852484,1005.388988,22.424748,11.862189
7/20/2019 10:54:27.843940249,83.833908,28.253509,1006.230569,19.909786,25.552724,779.962157,79.333021,28.911623,1005.511838,28.273899,11.855145
7/20/2019 10:54:28.843940249,83.531645,28.114418,1005.162764,19.024481,25.467331,779.211103,79.323638,28.85912,1005.305879,20.201151,11.865514
7/20/2019 10:54:29.843940249,83.715631,28.25306,1007.103296,19.744884,25.520436,780.785498,79.474665,28.916915,1005.433144,29.827295,11.839625
7/20/2019 10:54:30.843940249,83.70906,28.122684,1005.342387,18.892137,25.509864,780.878153,79.373684,28.865142,1004.999147,24.843531,11.826877
7/20/2019 10:54:31.843940249,83.853621,28.20696,1005.860756,19.552126,25.583868,781.424195,79.419785,29.000236,1005.945049,28.169098,11.836247
